###Quadrat plot data (nested sizes) froma paired fenced and unfenced plots on Molesworth. Plots established in early 2008 by NZ Forest Surveys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transect,Plot No.,Species,Subplot1.Tier1,Subplot1.Tier2,Subplot1.Tier3,Subplot1.Tier4,Subplot1.Tier5,Subplot1.Tier6,Subplot2.Tier1,Subplot2.Tier2,Subplot2.Tier3,Subplot2.Tier4,Subplot2.Tier5,Subplot2.Tier6,Subplot3.Tier1,Subplot3.Tier2,Subplot3.Tier3,Subplot3.Tier4,Subplot3.Tier5,Subplot3.Tier6,Subplot4.Tier1,Subplot4.Tier2,Subplot4.Tier3,Subplot4.Tier4,Subplot4.Tier5,Subplot4.Tier6,Subplot5.Tier1,Subplot5.Tier2,Subplot5.Tier3,Subplot5.Tier4,Subplot5.Tier5,Subplot5.Tier6,Subplot6.Tier1,Subplot6.Tier2,Subplot6.Tier3,Subplot6.Tier4,Subplot6.Tier5,Subplot6.Tier6,BrowserSpecies,BrowserIntensity,Browser2Species,Browser2Intensity
PT,3 fenced,ECHVUL,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
PT,3 fenced,DIAARM,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
PT,3 fenced,PIMSER,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
PT,3 fenced,ACRCOL,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
PT,3 fenced,LUZRUF,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
PT,3 fenced,CELGRA,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
PT,3 fenced,RAOSUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
PT,3 fenced,LEUFRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
PT,3 fenced,WAHALB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
PT,3 fenced,MELALP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,hare,H,,
PT,3 fenced,ACRCOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
PT,3 fenced,ACIAUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
PT,3 fenced,LACHNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
PT,3 fenced,GERSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
PT,3 fenced,SCLUNI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
PT,3 fenced,EPIALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
PT,3 fenced,CRALAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
HG,1 unfenced,VEGETATION,4,,,,,,4,2,1,,,,5,2,1,,,,5,2,1,,,,5,3,1,,,,5,2,1,,,,,,,
HG,1 unfenced,MOSS,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 unfenced,LITTER,2,,,,,,3,,,,,,3,,,,,,2,,,,,,4,,,,,,4,,,,,,,,,
HG,1 unfenced,BARE GROUND,3,,,,,,3,,,,,,3,,,,,,2,,,,,,2,,,,,,2,,,,,,,,,
HG,1 unfenced,ROCK,4,,,,,,3,,,,,,3,,,,,,2,,,,,,2,,,,,,2,,,,,,,,,
HG,1 unfenced,HIEPRA,2,,,,,,2,,,,,,2,,,,,,2,,,,,,1,,,,,,1,,,,,,,,,
HG,1 unfenced,HIEPIL,1,,,,,,1,,,,,,2,,,,,,1,,,,,,2,,,,,,2,,,,,,,,,
HG,1 unfenced,RYTSET,2,,,,,,2,1,,,,,3,1,,,,,3,2,,,,,3,2,,,,,3,2,,,,,hare,L,cattle,L
HG,1 unfenced,AGRCAP,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 unfenced,GENCOR,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 unfenced,RAOSUB,2,,,,,,1,,,,,,2,,,,,,2,,,,,,2,,,,,,1,,,,,,,,,
HG,1 unfenced,PIMSER,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 unfenced,BRASIN,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 unfenced,POACOL,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 unfenced,LEUFRA,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 unfenced,HYPRAD,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 unfenced,LUZRUF,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 unfenced,BRALAG,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 unfenced,CHIRUB,,,,,,,1,2,1,,,,2,2,1,,,,1,1,1,,,,1,1,1,,,,1,1,1,,,,,,,
HG,1 unfenced,RUMACE,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 unfenced,ANIARO,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 unfenced,CELGRA,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 unfenced,CRAUNI,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 unfenced,EUPTOW,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 unfenced,OZOVAU,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,,,,,,,,,
HG,1 unfenced,PRACOL,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 unfenced,FESMAT,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,,,,,,1,,,,,,,,,
HG,1 unfenced,CELSPE,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 unfenced,DRAPRO,,,,,,,,,,,,,,,,,,,2,2,1,,,,1,1,1,,,,1,1,1,,,,,,,
HG,1 unfenced,GAUDEP,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 unfenced,DEYAVE,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 unfenced,RAOGRA,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 unfenced,WAHALB,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
HG,1 unfenced,ACRCOL,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,
HG,1 unfenced,DISTOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,hare,M,,
HG,1 unfenced,ANTODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
HG,1 unfenced,SCLUNI,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 unfenced,TRIREP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
HG,1 unfenced,COPPET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
HG,1 unfenced,EPIALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
HG,1 unfenced,STAMIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
HG,1 unfenced,RAOPAR,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 fenced,VEGETATION,6,2,,,,,5,,,,,,5,,,,,,6,,,,,,6,,,,,,6,,,,,,,,,
HG,1 fenced,MOSS,0,,,,,,0,,,,,,1,,,,,,1,,,,,,2,,,,,,2,,,,,,,,,
HG,1 fenced,LITTER,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,,,,
HG,1 fenced,BARE GROUND,1,,,,,,3,,,,,,2,,,,,,2,,,,,,1,,,,,,2,,,,,,,,,
HG,1 fenced,ROCK,0,,,,,,0,,,,,,0,,,,,,1,,,,,,1,,,,,,2,,,,,,,,,
HG,1 fenced,ACRCOL,6,2,,,,,3,1,,,,,2,1,,,,,1,1,,,,,2,1,,,,,2,1,,,,,,,,
HG,1 fenced,LEUFRA,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,,,,
HG,1 fenced,RAOSUB,2,,,,,,2,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 fenced,HIEPIL,3,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,,,,
HG,1 fenced,GENCOR,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 fenced,CELGRA,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 fenced,POACOL,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
HG,1 fenced,VIOCUN,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 fenced,HYPRAD,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 fenced,BRABEL,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 fenced,BRASIN,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 fenced,LUZRUF,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 fenced,AGRCAP,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 fenced,PIMSER,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 fenced,RUMACE,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 fenced,CRALAN,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 fenced,FESMAT,,,,,,,1,1,,,,,1,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,,,,
HG,1 fenced,CELDUR,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
HG,1 fenced,LYCFAS,,,,,,,,,,,,,1,,,,,,2,,,,,,2,,,,,,2,,,,,,,,,
HG,1 fenced,RYTSET,,,,,,,,,,,,,2,1,,,,,2,1,,,,,1,1,,,,,2,2,,,,,,,,
HG,1 fenced,ANIARO,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 fenced,HIEPRA,,,,,,,,,,,,,1,,,,,,2,,,,,,1,,,,,,1,,,,,,,,,
HG,1 fenced,LACHNA,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 fenced,DRAPRO,,,,,,,,,,,,,,,,,,,1,,,,,,2,2,,,,,1,1,,,,,,,,
HG,1 fenced,COPPET,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,1,,,,,,,,,
HG,1 fenced,CELSPE,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 fenced,CHIRUB,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,1,1,1,,,,,,,
HG,1 fenced,OZOVAU,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,cattle,L,,
HG,1 fenced,GAUDEP,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
HG,1 fenced,SCLUNI,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
HG,1 fenced,DISTOU,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,1,1,1,,,,cattle,L,hare,L
HG,1 fenced,DEYAVE,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
HG,1 fenced,DRAROS,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,
HG,1 fenced,PIMTRA,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
HG,1 fenced,CERGLO,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
HG,1 fenced,MUEAXI,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
HG,1 fenced,CRAUNI,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 fenced,STAMIN,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,1 fenced,RAOGRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
HG,1 fenced,WAHALB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
HG,1 fenced,EUPTOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
HG,1 fenced,LINCAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
HG,1 fenced,EPIALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
HG,1 fenced,ACIAUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
HG,1 fenced,RAOPAR,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,VEGETATION,6,,,,,,6,1,,,,,6,3,1,,,,5,3,1,,,,6,3,1,,,,6,4,3,,,,,,,
HG,2 unfenced,MOSS,,,,,,,,,,,,,1,,,,,,3,,,,,,2,,,,,,,,,,,,,,,
HG,2 unfenced,LITTER,2,,,,,,2,,,,,,1,,,,,,2,,,,,,2,,,,,,,,,,,,,,,
HG,2 unfenced,BARE GROUND,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,,,,,,,
HG,2 unfenced,ROCK,0,,,,,,0,,,,,,0,,,,,,1,,,,,,1,,,,,,,,,,,,,,,
HG,2 unfenced,ANTODO,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,AGRCAP,2,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
HG,2 unfenced,LEUFRA,2,,,,,,2,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,HIEPIL,3,,,,,,3,,,,,,3,,,,,,2,,,,,,2,,,,,,2,,,,,,,,,
HG,2 unfenced,POACOL,3,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,cattle,M,,
HG,2 unfenced,DEYAVE,2,,,,,,2,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,PIMSER,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,CELGRA,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,HYPRAD,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,WAHALB,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,CHIRUB,1,,,,,,1,,,,,,3,3,1,,,,3,3,1,,,,2,2,1,,,,2,3,2,,,,,,,
HG,2 unfenced,FESMAT,1,,,,,,2,1,,,,,2,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
HG,2 unfenced,CRAUNI,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,RANCHE,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,RYTPUM,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,FESRUB,,,,,,,2,1,,,,,2,1,,,,,2,1,,,,,3,1,,,,,3,1,,,,,,,,
HG,2 unfenced,LUZRUF,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,HIEPRA,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,ACRCOL,,,,,,,,,,,,,1,,,,,,1,,,,,,1,1,,,,,1,1,,,,,,,,
HG,2 unfenced,RAOPAR,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,GAUDEP,,,,,,,,,,,,,1,,,,,,1,,,,,,2,,,,,,1,,,,,,,,,
HG,2 unfenced,MICSCA,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,GERMIC,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,CERFON,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,RAOSUB,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,GONMIC,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,RYTSET,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
HG,2 unfenced,LINCAT,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,HOLLAN,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
HG,2 unfenced,DRAPRO,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
HG,2 unfenced,OZOVAU,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
HG,2 unfenced,SCHPAU,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,cattle,M,,
HG,2 unfenced,GENCOR,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,BRALAG,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,HIECAE,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,TRIREP,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,CAROVA,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,EUCTRA,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,CAROVA,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,RYTGRA,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,PRACOL,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,ACAINE,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,LEPPUS,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,ACACAE,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,CERGLO,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,RUMACE,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,BRASIN,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
HG,2 unfenced,CRECAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
HG,2 unfenced,GERMIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
HG,2 unfenced,JUNEFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
HG,2 unfenced,LYCFAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
HG,2 unfenced,LOTPED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
HG,2 unfenced,MICUNI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
HG,2 unfenced,DISTOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
HG,2 unfenced,BLEPEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
HG,2 unfenced,ANIARO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
HG,2 unfenced,BULHOO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
HG,2 unfenced,PRUVUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
HG,2 unfenced,DACGLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
HG,2 unfenced,CARAFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
HG,2 unfenced,ACIGLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
HG,2 unfenced,GERSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
HG,2 fenced,VEGETATION,6,,1,,,,6,1,1,,,,6,2,1,,,,6,2,1,,,,6,3,2,,,,6,,,,,,,,,
HG,2 fenced,MOSS,1,,,,,,1,,,,,,1,,,,,,1,,,,,,2,,,,,,2,,,,,,,,,
HG,2 fenced,LITTER,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,,,,
HG,2 fenced,BARE GROUND,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 fenced,ROCK,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,
HG,2 fenced,HIEPIL,3,,,,,,3,,,,,,3,,,,,,3,,,,,,2,,,,,,2,,,,,,,,,
HG,2 fenced,LEUFRA,3,,,,,,3,,,,,,3,,,,,,2,,,,,,1,,,,,,2,,,,,,,,,
HG,2 fenced,AGRCAP,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 fenced,CHIRUB,,,1,,,,,1,1,,,,2,2,1,,,,2,2,1,,,,3,3,2,,,,4,4,3,,,,,,,
HG,2 fenced,BRALAG,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 fenced,PIMSER,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,cattle,L,,
HG,2 fenced,RAOSUB,1,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 fenced,DEYAVE,2,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 fenced,CELGRA,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 fenced,POACOL,3,,,,,,3,1,,,,,2,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,,,
HG,2 fenced,ACRCOL,,,,,,,3,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,1,1,,,,,,,,
HG,2 fenced,BRASIN,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 fenced,ANIARO,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 fenced,HYPRAD,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 fenced,RAOPAR,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 fenced,STAMIN,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 fenced,RYTPUM,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 fenced,FESMAT,,,,,,,1,,,,,,1,1,,,,,2,1,,,,,1,1,,,,,1,1,,,,,,,,
HG,2 fenced,LUZRUF,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 fenced,ANTODO,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 fenced,SCHPAU,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,cattle,L,,
HG,2 fenced,MUEAXI,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 fenced,OZOVAU,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,1,1,,,,,,,,
HG,2 fenced,DRAPRO,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 fenced,CRALAN,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 fenced,WAHALB,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 fenced,RUMACE,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 fenced,CAROVA,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,1,,,,,,,,,
HG,2 fenced,HIECAE,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,
HG,2 fenced,ACACAE,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
HG,2 fenced,HOLLAN,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
HG,2 fenced,FESRUB,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,3,1,,,,,,,,
HG,2 fenced,MICSCA,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
HG,2 fenced,CERFON,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
HG,2 fenced,ROSRUB,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,cattle,L,,
HG,2 fenced,TRIREP,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
HG,2 fenced,CRECAP,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
HG,2 fenced,LINCAT,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
